order_id,customer_id,order_date,order_amount,channel,campaign,product_category
O0002564,C100753,2024-10-27,17.54,Organic Search,None,Beauty
O0002565,C100753,2024-10-23,18.84,Organic Search,Black Friday,Home
O0002566,C100753,2024-08-19,97.48,Organic Search,None,Electronics
O0002567,C100753,2025-04-11,25.03,Organic Search,None,Beauty
O0002568,C100754,2024-12-09,60.42,Direct,Referral Bonus,Home
O0002569,C100754,2025-06-11,68.08,Direct,None,Fashion
O0002570,C100754,2024-12-27,47.78,Direct,None,Home
O0002571,C100754,2024-09-30,19.9,Direct,None,Fashion
O0002572,C100754,2024-09-15,37.05,Direct,None,Groceries
O0002573,C100754,2024-11-14,60.43,Direct,Welcome Promo,Fashion
O0002574,C100755,2025-04-24,57.69,Email,Summer Sale,Home
O0002575,C100755,2025-04-12,50.64,Email,None,Electronics
O0002576,C100755,2025-07-06,71.64,Email,None,Home
O0002577,C100756,2025-06-24,95.9,Direct,None,Home
O0002578,C100756,2025-03-29,71.2,Direct,Welcome Promo,Home
O0002579,C100756,2025-04-13,45.7,Direct,Welcome Promo,Home
O0002580,C100756,2024-12-26,50.12,Direct,Welcome Promo,Beauty
O0002581,C100756,2025-08-14,15.8,Direct,Referral Bonus,Groceries
O0002582,C100756,2024-12-07,19.14,Direct,Welcome Promo,Electronics
O0002583,C100756,2024-11-11,56.08,Direct,Black Friday,Electronics
O0002584,C100757,2025-03-22,106.95,Instagram,None,Fashion
O0002585,C100757,2025-07-01,51.31,Instagram,None,Electronics
O0002586,C100757,2025-02-23,57.53,Instagram,Welcome Promo,Fashion
O0002587,C100757,2025-02-06,45.53,Instagram,Summer Sale,Home
O0002588,C100757,2024-11-25,20.76,Instagram,None,Fashion
O0002589,C100758,2025-10-17,58.73,Organic Search,None,Electronics
O0002590,C100758,2025-09-28,67.46,Organic Search,Welcome Promo,Fashion
O0002591,C100758,2025-09-04,62.06,Organic Search,None,Electronics
O0002592,C100759,2025-06-12,55.42,Instagram,Welcome Promo,Fashion
O0002593,C100759,2025-05-01,45.86,Instagram,None,Home
O0002594,C100759,2025-10-04,49.06,Instagram,None,Electronics
O0002595,C100759,2025-09-08,45.51,Instagram,Black Friday,Electronics
O0002596,C100760,2025-06-13,90.98,Instagram,None,Electronics
O0002597,C100760,2025-02-09,85.66,Instagram,None,Electronics
O0002598,C100760,2024-08-17,100.53,Instagram,Summer Sale,Home
O0002599,C100761,2024-12-07,47.77,Email,None,Electronics
O0002600,C100761,2024-12-19,28.93,Email,Referral Bonus,Fashion
O0002601,C100761,2024-07-04,14.25,Email,Welcome Promo,Home
O0002602,C100761,2024-11-22,42.71,Email,None,Beauty
O0002603,C100762,2024-12-15,22.34,Organic Search,None,Home
O0002604,C100762,2024-10-25,40.99,Organic Search,Welcome Promo,Beauty
O0002605,C100762,2024-12-30,45.75,Organic Search,None,Fashion
O0002606,C100762,2024-09-15,25.45,Organic Search,None,Groceries
O0002607,C100762,2025-05-03,31.56,Organic Search,None,Home
O0002608,C100763,2025-06-12,70.83,Instagram,Summer Sale,Groceries
O0002609,C100763,2025-06-21,36.2,Instagram,None,Electronics
O0002610,C100763,2025-06-21,22.14,Instagram,None,Electronics
O0002611,C100763,2025-04-05,14.63,Instagram,None,Groceries
O0002612,C100763,2025-09-22,88.02,Instagram,Welcome Promo,Home
O0002613,C100763,2025-03-21,14.12,Instagram,Welcome Promo,Electronics
O0002614,C100764,2024-08-21,29.02,Organic Search,Black Friday,Electronics
O0002615,C100764,2024-09-15,66.68,Organic Search,None,Fashion
O0002616,C100765,2025-03-27,54.25,Referral,None,Home
O0002617,C100765,2025-02-04,26.25,Referral,None,Groceries
O0002618,C100765,2025-07-27,73.54,Referral,Welcome Promo,Electronics
O0002619,C100765,2024-10-28,5.0,Referral,None,Home
O0002620,C100765,2025-07-17,66.98,Referral,Summer Sale,Fashion
O0002621,C100765,2025-03-05,41.73,Referral,Welcome Promo,Groceries
O0002622,C100766,2025-06-29,32.55,Facebook Ads,None,Fashion
O0002623,C100766,2025-04-04,32.34,Facebook Ads,None,Groceries
O0002624,C100767,2025-10-10,43.41,Instagram,None,Beauty
O0002625,C100767,2025-07-05,33.82,Instagram,None,Groceries
O0002626,C100767,2025-06-01,34.84,Instagram,None,Home
O0002627,C100767,2025-09-20,47.3,Instagram,None,Fashion
O0002628,C100769,2025-06-25,39.6,Referral,Welcome Promo,Home
O0002629,C100769,2025-07-16,7.91,Referral,None,Home
O0002630,C100769,2025-03-18,86.19,Referral,None,Fashion
O0002631,C100769,2025-05-25,20.28,Referral,Referral Bonus,Fashion
O0002632,C100769,2025-06-10,59.0,Referral,None,Electronics
O0002633,C100770,2024-10-07,52.66,Instagram,None,Electronics
O0002634,C100770,2025-03-27,57.91,Instagram,None,Fashion
O0002635,C100770,2024-09-15,49.21,Instagram,None,Electronics
O0002636,C100771,2025-05-27,80.4,Email,None,Home
O0002637,C100771,2025-06-05,28.35,Email,None,Groceries
O0002638,C100771,2025-08-04,43.88,Email,None,Home
O0002639,C100771,2025-06-22,30.39,Email,Referral Bonus,Groceries
O0002640,C100771,2025-06-26,74.46,Email,Welcome Promo,Electronics
O0002641,C100772,2024-10-22,70.18,Email,Summer Sale,Home
O0002642,C100774,2025-07-08,59.48,Email,None,Electronics
O0002643,C100774,2025-06-26,94.23,Email,Black Friday,Electronics
O0002644,C100774,2025-03-28,46.24,Email,Welcome Promo,Beauty
O0002645,C100774,2025-05-13,50.28,Email,Welcome Promo,Beauty
O0002646,C100774,2025-08-21,35.52,Email,Summer Sale,Groceries
O0002647,C100774,2025-03-31,66.73,Email,Summer Sale,Groceries
O0002648,C100775,2025-05-01,66.72,Referral,None,Groceries
O0002649,C100775,2025-02-25,57.8,Referral,None,Beauty
O0002650,C100775,2025-01-27,105.3,Referral,Summer Sale,Beauty
O0002651,C100776,2024-11-24,42.7,Facebook Ads,Summer Sale,Electronics
O0002652,C100776,2024-11-02,56.25,Facebook Ads,None,Fashion
O0002653,C100776,2025-04-10,76.67,Facebook Ads,None,Home
O0002654,C100776,2025-06-19,65.18,Facebook Ads,Black Friday,Groceries
O0002655,C100777,2025-06-19,51.36,Instagram,Summer Sale,Beauty
O0002656,C100777,2025-04-07,23.63,Instagram,None,Beauty
O0002657,C100777,2025-08-03,5.0,Instagram,None,Beauty
O0002658,C100777,2025-03-31,40.75,Instagram,None,Home
O0002659,C100777,2025-04-13,5.62,Instagram,Black Friday,Electronics
O0002660,C100778,2025-04-07,91.11,Referral,None,Fashion
O0002661,C100778,2025-04-05,63.34,Referral,None,Groceries
O0002662,C100778,2025-04-21,21.62,Referral,Summer Sale,Fashion
O0002663,C100778,2025-02-17,45.59,Referral,None,Home
O0002664,C100778,2025-04-19,95.3,Referral,Welcome Promo,Beauty
O0002665,C100779,2025-04-26,86.46,Email,Welcome Promo,Beauty
O0002666,C100779,2024-11-27,119.54,Email,None,Home
O0002667,C100779,2025-01-16,19.54,Email,None,Beauty
O0002668,C100779,2025-02-06,18.57,Email,Summer Sale,Fashion
O0002669,C100779,2025-03-24,67.24,Email,Referral Bonus,Home
O0002670,C100779,2025-06-07,49.0,Email,None,Home
O0002671,C100780,2025-02-18,52.76,Organic Search,Welcome Promo,Electronics
O0002672,C100781,2024-09-21,9.23,Direct,None,Electronics
O0002673,C100781,2025-06-25,41.59,Direct,Summer Sale,Fashion
O0002674,C100782,2025-06-15,84.14,Instagram,Black Friday,Fashion
O0002675,C100782,2025-01-01,87.09,Instagram,None,Electronics
O0002676,C100782,2024-10-07,84.67,Instagram,None,Fashion
O0002677,C100782,2024-12-24,92.93,Instagram,None,Fashion
O0002678,C100783,2025-07-16,30.07,Facebook Ads,None,Home
O0002679,C100783,2024-08-27,80.39,Facebook Ads,Welcome Promo,Groceries
O0002680,C100783,2024-09-10,77.41,Facebook Ads,Welcome Promo,Fashion
O0002681,C100783,2025-01-23,31.76,Facebook Ads,None,Fashion
O0002682,C100784,2024-10-21,52.15,Facebook Ads,None,Beauty
O0002683,C100784,2024-09-07,32.77,Facebook Ads,Welcome Promo,Home
O0002684,C100784,2024-12-26,55.97,Facebook Ads,Summer Sale,Electronics
O0002685,C100785,2025-08-18,18.29,Email,None,Home
O0002686,C100785,2025-09-18,15.95,Email,None,Fashion
O0002687,C100785,2025-09-04,47.26,Email,Welcome Promo,Electronics
O0002688,C100786,2025-04-06,52.05,Facebook Ads,Welcome Promo,Beauty
O0002689,C100787,2024-11-09,52.47,Facebook Ads,None,Groceries
O0002690,C100787,2024-08-12,65.48,Facebook Ads,None,Fashion
O0002691,C100787,2025-03-04,43.01,Facebook Ads,Black Friday,Home
O0002692,C100787,2025-01-03,18.86,Facebook Ads,None,Home
O0002693,C100787,2025-01-26,55.57,Facebook Ads,None,Beauty
O0002694,C100788,2024-09-24,55.05,Organic Search,Summer Sale,Home
O0002695,C100789,2025-11-12,104.12,Instagram,None,Fashion
O0002696,C100789,2025-11-10,5.0,Instagram,Black Friday,Fashion
O0002697,C100790,2025-08-07,62.53,Organic Search,Welcome Promo,Home
O0002698,C100790,2025-01-20,59.34,Organic Search,Welcome Promo,Groceries
O0002699,C100790,2024-12-21,5.0,Organic Search,None,Groceries
O0002700,C100790,2025-03-04,44.1,Organic Search,Welcome Promo,Fashion
O0002701,C100791,2024-12-21,46.16,Facebook Ads,None,Fashion
O0002702,C100791,2024-10-21,69.09,Facebook Ads,Welcome Promo,Home
O0002703,C100791,2025-03-10,19.42,Facebook Ads,None,Fashion
O0002704,C100791,2025-02-18,53.7,Facebook Ads,Welcome Promo,Fashion
O0002705,C100791,2025-01-04,88.31,Facebook Ads,None,Groceries
O0002706,C100791,2025-02-14,18.13,Facebook Ads,None,Home
O0002707,C100791,2024-12-30,57.49,Facebook Ads,None,Groceries
O0002708,C100791,2025-03-19,30.45,Facebook Ads,Welcome Promo,Electronics
O0002709,C100791,2025-02-15,43.06,Facebook Ads,Welcome Promo,Home
O0002710,C100791,2025-04-21,90.25,Facebook Ads,None,Home
O0002711,C100792,2025-01-12,50.06,Instagram,Welcome Promo,Electronics
O0002712,C100792,2025-04-23,93.48,Instagram,None,Groceries
O0002713,C100793,2025-05-02,60.08,Facebook Ads,Summer Sale,Home
O0002714,C100793,2025-02-11,68.44,Facebook Ads,None,Fashion
O0002715,C100793,2025-02-12,20.31,Facebook Ads,None,Home
O0002716,C100793,2025-01-19,52.9,Facebook Ads,None,Home
O0002717,C100794,2024-11-22,81.39,Organic Search,None,Beauty
O0002718,C100794,2024-10-19,34.69,Organic Search,Welcome Promo,Fashion
O0002719,C100794,2025-01-07,57.49,Organic Search,None,Groceries
O0002720,C100794,2025-05-31,58.69,Organic Search,Referral Bonus,Fashion
O0002721,C100800,2025-04-30,82.89,Direct,None,Electronics
O0002722,C100800,2025-02-21,90.61,Direct,None,Groceries
O0002723,C100801,2024-12-06,32.3,Facebook Ads,None,Electronics
O0002724,C100801,2025-02-25,18.53,Facebook Ads,None,Fashion
O0002725,C100801,2024-07-17,61.0,Facebook Ads,None,Beauty
O0002726,C100801,2025-02-06,70.95,Facebook Ads,None,Beauty
O0002727,C100801,2025-03-22,58.06,Facebook Ads,Summer Sale,Home
O0002728,C100802,2025-03-14,19.96,Referral,None,Home
O0002729,C100802,2025-08-24,5.0,Referral,Welcome Promo,Home
O0002730,C100802,2025-05-11,49.84,Referral,Welcome Promo,Fashion
O0002731,C100802,2024-11-23,45.3,Referral,Summer Sale,Fashion
O0002732,C100802,2025-06-01,5.0,Referral,Referral Bonus,Electronics
O0002733,C100802,2025-03-09,5.0,Referral,Summer Sale,Beauty
O0002734,C100803,2024-12-17,77.83,Referral,Welcome Promo,Fashion
O0002735,C100803,2025-01-26,105.62,Referral,None,Fashion
O0002736,C100803,2025-05-20,44.98,Referral,None,Groceries
O0002737,C100804,2025-02-08,74.31,Referral,None,Beauty
O0002738,C100804,2024-09-29,17.26,Referral,Welcome Promo,Groceries
O0002739,C100804,2025-06-28,99.1,Referral,Black Friday,Groceries
O0002740,C100804,2025-08-09,89.98,Referral,None,Fashion
O0002741,C100805,2025-07-13,40.45,Email,Summer Sale,Home
O0002742,C100805,2025-06-03,20.78,Email,None,Home
O0002743,C100805,2025-06-11,65.1,Email,Summer Sale,Home
O0002744,C100805,2025-04-19,59.41,Email,None,Groceries
O0002745,C100806,2025-10-19,13.2,Facebook Ads,None,Beauty
O0002746,C100806,2025-09-28,5.0,Facebook Ads,None,Home
O0002747,C100806,2025-10-17,72.63,Facebook Ads,Summer Sale,Beauty
O0002748,C100806,2025-10-07,102.33,Facebook Ads,None,Electronics
O0002749,C100807,2025-09-07,105.15,Organic Search,None,Groceries
O0002750,C100807,2025-09-27,50.77,Organic Search,Welcome Promo,Electronics
O0002751,C100807,2025-09-23,59.92,Organic Search,Welcome Promo,Groceries
O0002752,C100807,2025-09-23,7.61,Organic Search,None,Electronics
O0002753,C100807,2025-09-15,66.07,Organic Search,Summer Sale,Fashion
O0002754,C100808,2025-05-08,29.53,Organic Search,None,Electronics
O0002755,C100808,2025-07-18,66.73,Organic Search,None,Home
O0002756,C100808,2024-09-16,63.03,Organic Search,Black Friday,Electronics
O0002757,C100808,2025-04-29,90.35,Organic Search,None,Electronics
O0002758,C100808,2025-01-05,45.87,Organic Search,Black Friday,Fashion
O0002759,C100809,2024-12-31,5.0,Organic Search,None,Home
O0002760,C100809,2024-12-07,12.2,Organic Search,None,Home
O0002761,C100809,2025-05-06,70.03,Organic Search,Summer Sale,Electronics
O0002762,C100810,2026-07-17,57.01,Facebook Ads,None,Fashion
O0002763,C100810,2026-07-17,44.82,Facebook Ads,Summer Sale,Beauty
O0002764,C100810,2026-07-17,70.53,Facebook Ads,None,Home
O0002765,C100811,2025-06-15,66.16,Email,None,Electronics
O0002766,C100811,2025-06-07,51.45,Email,None,Electronics
O0002767,C100811,2025-10-06,52.24,Email,None,Home
O0002768,C100811,2025-06-02,25.34,Email,None,Beauty
O0002769,C100811,2025-04-23,79.94,Email,Welcome Promo,Electronics
O0002770,C100812,2024-12-26,49.09,Referral,None,Fashion
O0002771,C100812,2024-07-31,20.19,Referral,None,Electronics
O0002772,C100812,2025-03-16,120.33,Referral,Welcome Promo,Fashion
O0002773,C100812,2024-09-02,57.75,Referral,None,Groceries
O0002774,C100812,2024-07-10,69.74,Referral,None,Beauty
O0002775,C100813,2025-09-29,65.51,Organic Search,Summer Sale,Beauty
O0002776,C100813,2025-10-12,8.06,Organic Search,None,Electronics
O0002777,C100813,2025-10-15,97.63,Organic Search,None,Electronics
O0002778,C100813,2025-09-04,66.71,Organic Search,None,Groceries
O0002779,C100814,2025-09-05,88.6,Organic Search,None,Groceries
O0002780,C100814,2025-05-31,21.31,Organic Search,None,Electronics
O0002781,C100814,2025-08-31,110.74,Organic Search,Welcome Promo,Groceries
O0002782,C100814,2025-06-29,79.52,Organic Search,None,Electronics
O0002783,C100815,2025-04-24,51.43,Direct,None,Groceries
O0002784,C100815,2025-02-14,51.61,Direct,None,Fashion
O0002785,C100815,2025-02-01,49.96,Direct,None,Beauty
O0002786,C100815,2025-02-23,21.22,Direct,None,Home
O0002787,C100816,2025-03-03,86.1,Referral,None,Groceries
O0002788,C100816,2024-10-08,72.81,Referral,None,Home
O0002789,C100816,2025-04-05,37.77,Referral,None,Groceries
O0002790,C100816,2025-01-29,46.2,Referral,Welcome Promo,Home
O0002791,C100817,2025-05-27,22.26,Email,None,Electronics
O0002792,C100817,2024-12-02,130.75,Email,Welcome Promo,Home
O0002793,C100817,2024-08-20,18.07,Email,Summer Sale,Electronics
O0002794,C100817,2025-05-15,12.37,Email,None,Groceries
O0002795,C100818,2024-12-30,30.16,Facebook Ads,None,Fashion
O0002796,C100818,2025-03-14,88.54,Facebook Ads,None,Fashion
O0002797,C100818,2025-01-30,31.86,Facebook Ads,Summer Sale,Electronics
O0002798,C100818,2024-12-11,12.07,Facebook Ads,None,Fashion
O0002799,C100818,2025-01-31,93.03,Facebook Ads,None,Groceries
O0002800,C100818,2024-08-17,5.0,Facebook Ads,Welcome Promo,Home
O0002801,C100818,2025-03-04,26.66,Facebook Ads,None,Groceries
O0002802,C100820,2025-03-14,10.47,Organic Search,None,Groceries
O0002803,C100820,2025-09-04,23.86,Organic Search,None,Beauty
O0002804,C100821,2024-07-07,61.23,Organic Search,None,Home
O0002805,C100821,2025-03-13,126.13,Organic Search,Black Friday,Home
O0002806,C100821,2025-01-16,68.82,Organic Search,None,Electronics
O0002807,C100821,2024-09-28,8.33,Organic Search,None,Home
O0002808,C100822,2025-03-09,14.01,Facebook Ads,None,Fashion
O0002809,C100822,2024-10-24,35.34,Facebook Ads,None,Home
O0002810,C100822,2025-03-07,76.95,Facebook Ads,Welcome Promo,Fashion
O0002811,C100822,2024-09-21,25.33,Facebook Ads,Welcome Promo,Beauty
O0002812,C100822,2025-08-25,108.42,Facebook Ads,Welcome Promo,Electronics
O0002813,C100823,2025-05-31,5.0,Email,None,Beauty
O0002814,C100823,2024-08-22,73.76,Email,Referral Bonus,Home
O0002815,C100823,2024-09-06,22.39,Email,None,Fashion
O0002816,C100823,2025-06-09,21.27,Email,None,Fashion
O0002817,C100823,2025-01-31,77.95,Email,None,Electronics
O0002818,C100824,2025-01-08,36.44,Facebook Ads,None,Fashion
O0002819,C100824,2025-04-21,5.0,Facebook Ads,None,Fashion
O0002820,C100824,2025-03-26,81.55,Facebook Ads,Summer Sale,Beauty
O0002821,C100824,2025-05-27,28.95,Facebook Ads,Summer Sale,Home
O0002822,C100825,2025-09-24,54.3,Instagram,None,Home
O0002823,C100825,2025-09-22,22.43,Instagram,None,Fashion
O0002824,C100825,2025-09-11,52.83,Instagram,Summer Sale,Beauty
O0002825,C100825,2025-10-09,68.12,Instagram,None,Electronics
O0002826,C100827,2025-10-08,54.19,Direct,None,Home
O0002827,C100827,2025-05-02,80.67,Direct,Welcome Promo,Home
O0002828,C100828,2025-04-06,51.06,Email,None,Home
O0002829,C100828,2025-05-28,58.92,Email,None,Fashion
O0002830,C100828,2025-08-06,26.05,Email,None,Electronics
O0002831,C100828,2025-02-11,65.39,Email,None,Groceries
O0002832,C100830,2025-01-23,5.0,Direct,Black Friday,Home
O0002833,C100831,2025-07-08,38.69,Facebook Ads,Welcome Promo,Fashion
O0002834,C100831,2025-01-20,17.24,Facebook Ads,None,Electronics
O0002835,C100831,2025-03-03,45.7,Facebook Ads,None,Home
O0002836,C100831,2025-03-15,65.14,Facebook Ads,None,Home
O0002837,C100831,2024-10-09,86.93,Facebook Ads,None,Electronics
O0002838,C100831,2024-10-19,5.0,Facebook Ads,None,Home
O0002839,C100832,2024-10-16,64.08,Instagram,None,Home
O0002840,C100832,2024-09-19,39.16,Instagram,Summer Sale,Electronics
O0002841,C100832,2025-02-19,22.8,Instagram,None,Home
O0002842,C100832,2024-07-17,70.63,Instagram,Welcome Promo,Electronics
O0002843,C100832,2025-01-07,77.91,Instagram,None,Electronics
O0002844,C100832,2025-07-11,36.65,Instagram,None,Beauty
O0002845,C100832,2024-08-12,91.61,Instagram,None,Home
O0002846,C100832,2025-03-19,47.15,Instagram,None,Fashion
O0002847,C100833,2024-11-24,38.47,Facebook Ads,None,Fashion
O0002848,C100833,2025-01-18,26.25,Facebook Ads,Summer Sale,Groceries
O0002849,C100833,2024-10-20,48.02,Facebook Ads,Summer Sale,Fashion
O0002850,C100833,2024-12-14,45.77,Facebook Ads,None,Fashion
O0002851,C100833,2024-08-26,26.19,Facebook Ads,None,Electronics
O0002852,C100833,2025-08-29,78.32,Facebook Ads,Summer Sale,Home
O0002853,C100833,2024-07-18,7.83,Facebook Ads,Summer Sale,Fashion
O0002854,C100833,2024-09-04,43.02,Facebook Ads,None,Electronics
O0002855,C100834,2025-01-13,5.0,Email,None,Beauty
O0002856,C100834,2025-02-04,8.1,Email,Summer Sale,Fashion
O0002857,C100834,2025-04-24,82.85,Email,Black Friday,Electronics
O0002858,C100834,2025-07-09,5.0,Email,None,Groceries
O0002859,C100834,2024-12-29,82.34,Email,Welcome Promo,Groceries
O0002860,C100835,2024-08-08,37.83,Facebook Ads,Summer Sale,Beauty
O0002861,C100835,2024-12-18,111.38,Facebook Ads,Welcome Promo,Home
O0002862,C100836,2025-09-08,31.04,Organic Search,Welcome Promo,Fashion
O0002863,C100836,2025-10-15,123.55,Organic Search,None,Fashion
O0002864,C100837,2025-03-08,22.7,Referral,Summer Sale,Home
O0002865,C100837,2025-01-14,95.02,Referral,None,Groceries
O0002866,C100837,2025-03-20,58.8,Referral,None,Beauty
O0002867,C100837,2024-10-02,47.36,Referral,Welcome Promo,Electronics
O0002868,C100837,2025-02-27,11.76,Referral,None,Electronics
O0002869,C100837,2025-05-06,70.2,Referral,Welcome Promo,Electronics
O0002870,C100838,2025-02-16,96.81,Direct,Welcome Promo,Beauty
O0002871,C100838,2025-05-07,51.73,Direct,Welcome Promo,Electronics
O0002872,C100838,2025-03-03,62.45,Direct,None,Fashion
O0002873,C100838,2025-01-17,27.68,Direct,Referral Bonus,Fashion
O0002874,C100838,2025-01-16,5.0,Direct,None,Fashion
O0002875,C100838,2025-05-01,13.55,Direct,None,Electronics
O0002876,C100838,2025-01-15,26.66,Direct,None,Groceries
O0002877,C100840,2025-04-07,55.4,Referral,Welcome Promo,Beauty
O0002878,C100840,2024-08-09,26.03,Referral,None,Groceries
O0002879,C100841,2025-03-07,31.58,Instagram,None,Beauty
O0002880,C100841,2025-02-22,31.78,Instagram,None,Beauty
O0002881,C100842,2024-07-13,57.76,Instagram,Summer Sale,Fashion
O0002882,C100842,2024-09-07,9.6,Instagram,None,Home
O0002883,C100842,2025-01-28,52.02,Instagram,None,Electronics
O0002884,C100843,2026-01-10,52.81,Facebook Ads,Welcome Promo,Electronics
O0002885,C100843,2026-01-10,32.82,Facebook Ads,None,Groceries
O0002886,C100843,2026-01-10,40.29,Facebook Ads,None,Home
O0002887,C100845,2025-03-30,91.22,Organic Search,None,Beauty
O0002888,C100845,2024-11-19,38.3,Organic Search,Summer Sale,Fashion
O0002889,C100845,2024-09-24,43.68,Organic Search,None,Groceries
O0002890,C100845,2025-03-03,60.09,Organic Search,None,Fashion
O0002891,C100845,2025-05-23,62.92,Organic Search,None,Beauty
O0002892,C100845,2024-08-29,27.91,Organic Search,None,Fashion
O0002893,C100846,2025-04-17,76.2,Organic Search,None,Groceries
O0002894,C100847,2027-05-29,8.94,Organic Search,None,Fashion
O0002895,C100847,2027-05-29,13.31,Organic Search,None,Home
O0002896,C100847,2027-05-29,11.34,Organic Search,None,Beauty
O0002897,C100847,2027-05-29,5.0,Organic Search,None,Home
O0002898,C100848,2024-10-14,45.88,Email,Referral Bonus,Groceries
O0002899,C100848,2025-02-13,55.25,Email,None,Home
O0002900,C100848,2025-04-25,28.22,Email,Welcome Promo,Beauty
O0002901,C100849,2025-07-09,65.8,Facebook Ads,None,Fashion
O0002902,C100849,2025-10-14,82.62,Facebook Ads,None,Fashion
O0002903,C100849,2024-12-08,79.72,Facebook Ads,None,Fashion
O0002904,C100849,2025-02-14,46.72,Facebook Ads,None,Fashion
O0002905,C100850,2025-02-13,63.79,Referral,None,Home
O0002906,C100850,2025-02-06,19.31,Referral,None,Fashion
O0002907,C100850,2024-05-20,98.31,Referral,None,Beauty
O0002908,C100850,2025-04-25,37.43,Referral,Black Friday,Beauty
O0002909,C100850,2024-12-24,56.32,Referral,None,Groceries
O0002910,C100850,2024-10-09,88.86,Referral,Summer Sale,Electronics
O0002911,C100850,2025-02-12,27.34,Referral,None,Electronics
O0002912,C100851,2025-04-10,52.78,Email,None,Beauty
O0002913,C100851,2025-02-08,42.91,Email,None,Fashion
O0002914,C100851,2025-02-07,46.39,Email,Summer Sale,Groceries
O0002915,C100851,2025-09-10,6.52,Email,None,Beauty
O0002916,C100852,2025-04-09,89.38,Email,Black Friday,Home
O0002917,C100852,2025-07-01,8.21,Email,None,Fashion
O0002918,C100852,2025-03-26,106.17,Email,Summer Sale,Home
O0002919,C100852,2024-09-30,33.3,Email,None,Groceries
O0002920,C100853,2025-08-03,91.21,Email,None,Electronics
O0002921,C100853,2025-07-29,56.47,Email,None,Fashion
O0002922,C100853,2025-08-06,46.69,Email,None,Groceries
O0002923,C100854,2025-03-03,22.04,Direct,Welcome Promo,Groceries
O0002924,C100854,2025-03-01,50.42,Direct,None,Fashion
O0002925,C100855,2024-11-14,5.07,Referral,None,Home
O0002926,C100855,2024-11-09,45.66,Referral,Welcome Promo,Home
O0002927,C100855,2024-12-30,78.17,Referral,None,Home
O0002928,C100855,2025-02-05,104.15,Referral,Referral Bonus,Electronics
O0002929,C100855,2024-08-02,60.3,Referral,None,Home
O0002930,C100855,2024-10-30,69.54,Referral,Welcome Promo,Beauty
O0002931,C100855,2025-02-19,8.09,Referral,Welcome Promo,Home
O0002932,C100855,2024-07-02,32.42,Referral,None,Electronics
O0002933,C100856,2025-05-08,53.12,Email,Summer Sale,Fashion
O0002934,C100856,2024-11-24,23.67,Email,Welcome Promo,Home
O0002935,C100856,2024-05-02,61.51,Email,None,Beauty
O0002936,C100857,2024-09-07,46.91,Instagram,Referral Bonus,Groceries
O0002937,C100857,2025-01-09,46.92,Instagram,None,Electronics
O0002938,C100857,2025-01-14,44.62,Instagram,None,Fashion
O0002939,C100858,2024-11-30,53.02,Email,None,Fashion
O0002940,C100858,2025-08-07,63.67,Email,None,Electronics
O0002941,C100858,2025-04-26,79.26,Email,None,Home
O0002942,C100860,2025-08-09,31.01,Email,None,Beauty
O0002943,C100861,2025-03-21,35.69,Facebook Ads,None,Fashion
O0002944,C100861,2024-09-11,85.78,Facebook Ads,None,Beauty
O0002945,C100862,2025-05-28,103.29,Organic Search,None,Electronics
O0002946,C100862,2024-11-26,73.07,Organic Search,None,Fashion
O0002947,C100864,2024-08-02,5.0,Direct,None,Beauty
O0002948,C100864,2024-11-19,10.6,Direct,None,Groceries
O0002949,C100864,2025-02-14,91.33,Direct,None,Beauty
O0002950,C100864,2024-11-04,24.75,Direct,Welcome Promo,Electronics
O0002951,C100864,2025-04-06,30.49,Direct,None,Beauty
O0002952,C100865,2025-04-11,30.0,Direct,Referral Bonus,Electronics
O0002953,C100865,2025-03-09,33.26,Direct,Black Friday,Groceries
O0002954,C100865,2025-07-25,20.53,Direct,None,Electronics
O0002955,C100865,2024-11-11,79.23,Direct,Welcome Promo,Fashion
O0002956,C100865,2024-10-06,16.65,Direct,Welcome Promo,Electronics
O0002957,C100866,2024-09-28,50.69,Organic Search,Referral Bonus,Groceries
O0002958,C100866,2025-05-10,5.0,Organic Search,None,Electronics
O0002959,C100867,2025-07-14,110.27,Organic Search,Welcome Promo,Electronics
O0002960,C100867,2025-07-27,59.52,Organic Search,None,Home
O0002961,C100867,2024-08-17,66.6,Organic Search,Welcome Promo,Electronics
O0002962,C100867,2024-08-10,5.0,Organic Search,None,Beauty
O0002963,C100867,2024-08-01,92.41,Organic Search,Summer Sale,Fashion
O0002964,C100868,2025-06-01,19.79,Organic Search,None,Electronics
O0002965,C100869,2025-11-12,21.99,Facebook Ads,Black Friday,Home
O0002966,C100870,2025-02-17,60.99,Email,None,Groceries
O0002967,C100870,2024-11-22,5.0,Email,None,Fashion
O0002968,C100870,2024-12-09,60.02,Email,Black Friday,Fashion
O0002969,C100871,2025-03-29,58.91,Organic Search,None,Beauty
O0002970,C100871,2025-06-07,70.57,Organic Search,Referral Bonus,Fashion
O0002971,C100871,2024-07-20,90.97,Organic Search,Black Friday,Home
O0002972,C100871,2025-06-13,48.11,Organic Search,Welcome Promo,Home
O0002973,C100871,2025-01-08,59.2,Organic Search,None,Fashion
O0002974,C100871,2024-11-22,61.88,Organic Search,Black Friday,Beauty
O0002975,C100872,2025-02-15,108.92,Instagram,None,Beauty
O0002976,C100872,2025-07-11,54.14,Instagram,Referral Bonus,Home
